"Li" "Na" "Mg" "K" "Ca"
0.0690191729524027 0.200670187765779 0.178017644220435 0.0389308821787384 0.128883001084906
0.0278621595808287 0.211079709050864 0.225657160811355 0.0246943787084855 0.0778100583985115
0.0574738846975399 0.168251355250932 0.202596760692797 0.0755061091258794 0.131966735889661
0.0981556450191613 0.235917579512038 0.131103393171962 0.0219604864369626 0.130309245148576
0.0710903763313496 0.260010787253145 0.108208703947658 0.0856536505883331 0.11787738956501
0.0486407008845148 0.039087043639706 0.220173451489497 0.241282182388422 0.19380367834407
0.105556283491605 0.0576406809240395 0.279767174608052 0.0851469753691929 0.141727470748417
0.0235619513398257 0.0814155773563939 0.309765717894218 0.0828558387225142 0.107110740612736
0.0435883294487424 0.0822341694068169 0.28869203370182 0.0821462032552395 0.130551271354118
NA 0.196057261383139 0.21573382991649 0.0540875624066133 0.0998561314587203
0.116428497930256 0.126278463644804 0.182514171310018 0.126638065775863 0.150392530559396
0.0362932744003664 0.0883384865092325 0.294378533059327 0.0770861886276221 0.109527076489147
0.023449473283749 0.0520868224166936 0.314155652079747 0.115007387943863 0.118474105958176
0.0305705344850565 0.0232873381722897 0.330656536970523 0.125582431995979 0.117559800253049
NA 0.102250548999409 0.257333900508629 0.0555382673439759 0.132568585534562
0.170758147143727 0.140995875945101 0.244699598726403 0.0538976843337009 0.0777647618336669
0.0468986326075866 0.0737294404700258 0.140962052013539 0.0697654421967595 0.194081075093634
0.0261201403281879 0.0372129475519365 0.341996554097583 0.0844512032174527 0.131138776624017
0.0156328775358622 0.43624111847607 0.0451937645851159 0.0341334906721482 0.0262032890308145
0.130715834427333 0.052925520936609 0.300598734955235 0.185696437750409 0.0827671659118311
0.3098715353656 0.115800378891848 0.125271901556195 0.0479378504956778 0.172320288182436
0.035955618332483 0.0882058727644235 0.159724153090127 0.232276230351997 0.177318175685207
0.10751788259836 0.200773828885882 0.115430507284463 0.0178479035148195 0.171659691837615
0.10257949149913 0.229904889605131 0.186640720448379 0.0499389382768362 0.0610787651632636
0.0253808729589462 0.0850321087115854 0.279292667962297 0.11631198042139 0.116649893203424
0.276625510370843 0.0513364463129267 0.236416107373517 0.26944380570131 0.0554087807650516
0.375180044153056 0.0917301875150848 0.205447505431568 0.145255574426613 0.0454824840899826
NA 0.117551549288207 0.278215924083385 0.0974809834119963 0.0799830285447562
0.338298166297766 0.0539580095376105 0.263974606281195 0.0379317442679465 0.0619603141706645
0.366826748748799 0.17425300666105 0.0758026463604573 0.131453664350422 0.105515990379273
0.142703071562092 0.0853632578504347 0.274036012520557 0.0517862008388721 0.102131396041684
0.144743763553337 0.0729588482806934 0.190238936074714 0.0722804226188377 0.198888327442369
NA 0.0244479209034997 0.185621634169792 0.0542796928943758 0.274469573755612
0.0503723737891977 0.229211220317385 0.156578093370986 0.182296543568285 0.0741038104898906
0.064828113338064 0.0490401332468847 0.377495003866647 0.0873511066296862 0.0708077287665248
NA 0.0849164046369188 0.329785047785046 0.139446101674736 0.0579205508394971
0.460302030275165 0.105194652586542 0.15910508559501 0.0380222405791822 0.087741528824697
0.308802625024761 0.178209782001255 0.10304644295291 0.0646694499885547 0.114126205797331
0.203403168077996 0.164092058344909 0.0871450807448899 0.289449161328334 0.118923265206498
0.360121790795566 0.0865764738214166 0.160781789767589 0.134714235941756 0.112422546219761
0.157174550867302 0.160949985482108 0.227533693772717 0.13165166547197 0.0502750837322933
0.113910780968503 0.143363609566554 0.220784408207588 0.118810948537176 0.100875435403408
0.125046906466805 0.0748477061721704 0.241191633245304 0.0285466346362307 0.161267446769834
0.500078164387679 0.0773879706594589 0.170054283331553 0.0176213794050807 0.081819883840487
0.0672213734042074 0.0844126371777058 0.213756849301475 0.00669612417393065 0.128175979595571
0.182710485166894 0.0673529367184717 0.255229722188471 0.0567497149167009 0.134057040074364
0.279891549479844 0.081847286665213 0.172298748697132 0.0671386026367427 0.154219257976474
0.0532896183450488 0.0402198003244747 0.208832314528669 0.0497124717658319 0.263313314663439
0.204962231507615 0.0509473639619849 0.328052281262528 0.0492640467390245 0.0607397837727249
0.00234493163037933 0.501965937846111 0.0209833171946298 0.0237189804375778 0.00566443137022853
0.0719112366649661 0.206517280983471 0.0909268399986911 0.0986797246684517 0.0912063093551995
0.093080449175969 0.212747806021046 0.145758952866961 0.309043663891478 0.0381187987023806
0.0663530955805709 0.207797187778638 0.265541182416864 0.0482791041680164 0.031577363057712
0.0668435805537663 0.251832835071638 0.101534927067094 0.246385378355145 0.0791430750176045
0.0488432770820957 0.281952922669227 0.0702827697236713 0.0689789638981474 0.149141044107561
0.00625315101434488 0.360915500879351 0.0292075984550379 0.252926957182515 0.0673486934351068
0.0865920717116753 0.245246382566058 0.136506277945275 0.0378495654958994 0.117259787246244
0.0187594530430346 0.156196055831398 0.238453256114433 0.0727015794563824 0.102780111507001
0.0382169252158902 0.251833080932493 0.209735911561514 0.0179738069931823 0.0556099055760931
0.00744924844455813 0.280609926690142 0.0688575279142041 0.0624508358495154 0.170949778155499
0.00644664570063177 0.177113099850146 0.122649841233441 0.060017510007416 0.220412948305156
0.00751912114876735 0.0718558361517889 0.222559397720361 0.0626262498601457 0.228382668425372
0.0252296754614721 0.447616967205292 0.0685910713528806 0.0322742553949132 0.00272637639748686
0.0874685910493209 0.298258192207516 0.0445977504562773 0.0513382073457007 0.146760524020069
0.0989967304835285 0.432766760638748 0.00418538508806906 0.038690350916758 0.0471538140310615
0.0715140551698824 0.312889809253457 0.102506303796611 0.0126873931716581 0.0904836282062081
0.00281391795645519 0.211247285041924 0.0714356192712146 0.198818702744333 0.20119709676857
0.000719112366649661 0.44076978089341 0.0596887756355716 0.0101931631824889 0.0363804268324045
0.122647182338746 0.247431606372546 0.130978101341039 0.163092864422046 0.0638410207234566
0.00816077431455052 0.0497416587111443 0.117837370845173 0.0975153711429912 0.34260079919523
0.176090312080684 0.182155204760099 0.0795963819616104 0.324204380692604 0.0735835501636223
0.035955618332483 0.174045921369703 0.0591714567521522 0.289244626433605 0.169816819160164
0.0388537987223234 0.241991222876719 0.127280379727061 0.0140971035240645 0.151447152910683
0.238540693883876 0.321907908061736 0.0748639634901454 0.0923400946586462 0.019927184984768
0.0658748401800001 0.29362314663796 0.135500914315965 0.0804060447417436 0.050946322211751
0.0297024673181382 0.260297676447409 0.0119737525638546 0.149741245729287 0.196354138898851
0.048057886725651 0.289197850341935 0.00964811791850138 0.0368783243029997 0.213865818542985
0.0463637998375632 0.229591580618307 0.113203652478351 0.114770730098554 0.146601551119334
0.0260616889370167 0.173948529046094 0.0129423951679094 0.29207490362688 0.249569616793447
0.112306419064482 0.267619183345619 0.0449042020282207 0.363883618623345 0.0724351074443342
0.164729880765643 0.242392927639071 0.144563424678541 0.0644834157578919 0.0724577868463011
0.0578416468826901 0.138261303280197 0.0426620965292015 0.231874992063728 0.231806520304811
0.0162264967605302 0.473930053847433 0.0448163614513732 0.0153290773216318 0.00738036656244834
0.00328762939861219 0.116073329130174 0.0120089770810905 0.0227893240276021 0.412185828306216
0.0526319252144303 0.228412152669458 0.0460996353715724 0.100676819803242 0.217439023135737
0.0449911582024868 0.210897226886441 0.190194319055792 0.0397664649249845 0.115995659937525
0.0488957642494295 0.176330358051967 0.0845579083618328 0.0696548823429025 0.244220170662043
0.0590653680631399 0.119229833898665 0.223128541426743 0.0687883546205786 0.154055480017931
0.0248959365310283 0.238120005738863 0.0910448686153496 0.0662263484841318 0.184058837172305
0.120909691065139 0.137936449345951 0.173571773862506 0.10675432671625 0.146507861068173
0.00711358477131656 0.0902052589293175 0.187076777162657 0.0654152807061863 0.24383348261789
0.0850265968334946 0.228083118881338 0.134556537754067 0.0401426467275557 0.109014003331766
0.0170149184506962 0.127353212114737 0.191860213261084 0.0742569843495108 0.194398693329014
0.0170927495620576 0.209636183758007 0.128321657489205 0.0932728902139114 0.172639309539316
0.00717232203114034 0.0702314227182245 0.155123708316445 0.117760649573735 0.27724999272313
0.0178810330615217 0.0509803669560887 0.214164525058446 0.0896153866384912 0.246719219282474
0.0736449783876944 0.190666054955284 0.168708567378436 0.0364668966041748 0.146521124410951
0.0361120456660969 0.203288528134041 0.101812453265278 0.161612334601949 0.174132139269993
0.0205283973048819 0.271655766904526 0.0759656339025946 0.0586574441954739 0.171155112392089
0.0339600622207711 0.167886795507965 0.206785275851936 0.0890773158389814 0.130611778100192
0.0205650545669966 0.162487202599799 0.191640876616489 0.0466867868642276 0.172774551534571
0.0243244509100783 0.149702875551445 0.176121106257237 0.144497363990825 0.133888062830214
0.110921875441167 0.0765129013516868 0.269016762067197 0.0501844552461373 0.133919759481932
0.0070181594695562 0.230936001338398 0.0874167576481865 0.171257804121196 0.169344160431414
0.00840882100934987 0.206892420499991 0.144379706763505 0.0524470653322785 0.174410921916075
0.0496511240477501 0.0450345475910468 0.161808349020278 0.0440812735564053 0.302158009700002
NA 0.113374584603863 0.187688715934188 0.127419997828375 0.184360433584227
NA 0.167190074227312 0.144912487671036 0.0787164180655668 0.197946525601215
0.00970253770979029 0.0932439060263121 0.183835182491389 0.0800650890842033 0.236478123095412
0.00605953120824317 0.140789338343885 0.23224993715146 0.0637794364626953 0.14619973042782
0.00570572767493423 0.177559188683196 0.203223025755073 0.0430481805961892 0.141207598959599
0.0630475528382962 0.0614290418777266 0.160020036829018 0.0921710896442983 0.272756708918798
0.00893744628429578 0.157786867706157 0.109542280992819 0.0787357528600457 0.245017141576347
0.0171961652894484 0.0439044853963177 0.202976588346156 0.0193835173455887 0.22837216179484
0.0131854465869374 0.0982351083912608 0.137561986598125 0.0663481666549855 0.283140620530501
0.0167041540203074 0.0524298490422922 0.175834278358442 0.058108024160642 0.29340796111275
0.0127993174728575 0.101491067278172 0.114002729989805 0.0538533942469593 0.311576613217589
0.00442982514977559 0.0194586237324904 0.163568991850688 0.0400195293124817 0.355696777648713
0.0239260748108836 0.18573653350913 0.146661647391711 0.142048478335552 0.158703894148626
0.0603667076872893 0.122890086544277 0.182737308361604 0.0544352667603213 0.192312197486675
0.0540696119073926 0.333059757123738 0.0406157156980937 0.0421690929624584 0.133085821008728
0.0298534381259987 0.167280221094326 0.226048535713021 0.0651256780942266 0.122876852075574
0.0122866349700728 0.0596898306518503 0.156989854191614 0.0936064146084901 0.296170446715657
0.00855996079410398 0.225175535607386 0.12765774388679 0.0556530236719152 0.166592510247721
0.0587553636848844 0.356457288822032 0.0619875477518883 0.0310342451786221 0.0910655217240459
0.0879657868808757 0.265294601026901 0.0691223252056705 0.0615667794687454 0.157633638656655
0.352790744357457 0.163447715629103 0.147536614591525 0.0387670346911774 0.0638308621051656
0.0156328775358622 0.190855963737386 0.288277215691904 0.0130398207597597 0.0360289179517027
0.21118874734458 0.293228541602679 0.077818042240953 0.033420627270651 0.0796399898981658
0.0108482800400028 0.304254653395133 0.0947576352819322 0.01661277997 0.133264898442021
0.0515884958683452 0.0811862921354187 0.22769560614066 0.0599126899772742 0.145112097622094
0.0937368666263238 0.266676631344863 0.0746383958953599 0.136533488301101 0.122558059807575
0.0510116212093309 0.38301428847386 0.0356847414500398 0.0068253788744124 0.0930681457199605
0.0171253093317205 0.339382818112328 0.0284580198420207 0.0316502648676557 0.154574721009515
0.0328324033136671 0.411139673830977 0.0293957688231431 0.0135732076736768 0.0836668090792057
0.18769598343955 0.342482160867543 0.0395908360807131 0.0715638885366427 0.062383956989814
0.00125710260254488 0.267549542701928 0.138538859889075 0.0212604182991429 0.13203328650424
0.282661494203329 0.321325993435075 0.0401436769326199 0.061059314643723 0.0484252758947694
0.32523626533999 0.17171750570401 0.138277386167825 0.0563587976474454 0.0851209137848898
0.0255961926991101 0.237417488163549 0.150714856156233 0.0296423211397606 0.135630898123178
0.0120836454636593 0.280959059550021 0.0648444005763128 0.028450585924314 0.182743146880775
0.121257319053846 0.26928495090919 0.100222940639366 0.025699804448834 0.109896913602404
0.00817239217200301 0.281308129030393 0.128431083205127 0.0292505895554256 0.123522864892517
0.00381011198518323 0.273916787796731 0.133494011138877 0.0211635131716387 0.130224386172777
0.0369760873566067 0.310451059717256 0.0686161194132782 0.020805896964263 0.144848920704462
0.0218860285502071 0.268433200125293 0.0789037848261625 0.0900779051703344 0.138546669435421
0.00156328775358622 0.0832649459148651 0.0793712449517967 0.140526976479637 0.371868196856824
0.000687846611577937 0.075354343582666 0.0226998910607203 0.43870891022065 0.268553140009271
0.00196974256951864 0.119693359752619 0.0853205258795122 0.0601100494266111 0.325645595917394
0.00312657550717244 0.0778626712469988 0.0908494384542514 0.133570055890511 0.349884172355866
0.000468986326075866 0.106020090846758 0.074312574941404 0.137904915224161 0.341277441765512
0.0012818959579407 0.070644021373926 0.0867455033472285 0.119945205334503 0.381816514436611
0.00187594530430346 0.0723594868455099 0.122049320109899 0.0760750191676142 0.366836174091348
0.000625315101434488 0.0689898225263272 0.0677149292658776 0.0914831533194167 0.387962954509602
0.00934846076644559 0.0975148418699974 0.0638746149903822 0.132216733952201 0.360664016695876
0.00118809869272553 0.0922891592359706 0.059742180334005 0.163970459640156 0.35555912818337
0.00318910701731589 0.112395423660271 0.146074440215596 0.062696867923277 0.271292034853512
0.00100050416229518 0.00760787313133138 0.0475871225343851 0.0824398614087293 0.412321545119652
0.00106303567243863 0.0039318756922229 0.11004388494439 0.0670951642227851 0.366236103233455
0.000343923305788968 0.0181853755664131 0.034142460126482 0.0716485286610579 0.443632385240436
0.000656580856506212 0.0105450671635602 0.0929014060077628 0.0673982519485525 0.386467063585283
0.000625315101434488 0.0771454913544669 0.0781956385409308 0.0542174601535522 0.330291858845653
0.00200100832459036 0.0390412551547669 0.183273477010329 0.0631550237878091 0.272325013973171
0.000656580856506212 0.0317180916290135 0.0761579207620965 0.0574879881711351 0.205858594020673
0.000937972652151732 0.0761039587467195 0.0706717575113889 0.0654669487657556 0.294373331780332
0.000719112366649661 0.0886564088255576 0.0789437517114819 0.0543161398782206 0.292264511336879
0.000937972652151732 0.0814377589524847 0.0784165100484268 0.0152389689095137 0.313914210645583
0.00515884958683452 0.0868760728109305 0.0417803393534413 0.0471125199774236 0.262878184181767
0.00390821938396555 0.100430412387879 0.112737092358373 0.0209553443885219 0.153738153792236
0.00209480558980553 0.064293915993819 0.0322828645311123 0.0657488908362369 0.296859339620175
0.000594049346362763 0.0800394383580003 0.086923625530693 0.0796274892556784 0.280648854016232
0.00415834542453934 0.0637533281351265 0.00415380931839295 0.00724591121136916 0.228159798832232
0.00453353448540004 0.075498500344984 0.0559161158331868 0.0132794715196688 0.142495397647565
0.0012818959579407 0.0719918871015991 0.138315437903881 0.0959378380330211 0.269144638426337
0.0023136658753076 0.0929630920998072 0.131026678156512 0.0378930142726854 0.237083709733186
0.000156328775358622 0.0658111659172157 0.0616943994647763 0.0316973372738591 0.192048391848302
0.000375189060860693 0.0702584020347254 0.105939949837367 0.0683639035399509 0.34432923069994
0.000969238407223456 0.0692096615888621 0.0568708507365567 0.0392886275215678 0.409634084920374
0.00347049881296141 0.102138670021347 0.187975902653793 0.0882055767500717 0.250461003643791
0.00340796730281796 0.0907106426885888 0.119092491864388 0.0770195251037265 0.315161500785918
0.000750378121721385 0.0832325106433436 0.0930082793178415 0.0368639257154287 0.230620089349594
0.00412707966946762 0.140120372973076 0.0413528461131264 0.0279122649776478 0.21198788921201
0.00634694827956005 0.173251200872806 0.043369189229945 0.049163648540175 0.165576694574386
0.000625315101434488 0.113822575607219 0.0625921352694376 0.0397961232484341 0.221336135933904
0.000969238407223456 0.0926279276274179 0.0650217218518938 0.0805578980882667 0.352927388849467
0.000812909631864834 0.111912498506506 0.079214497430348 0.0310982103740863 0.267460153803822
0.00728492093171178 0.17285837369549 0.0616231505913905 0.0444834101701856 0.224623666991076
0.000531517836219315 0.0899430079292455 0.0463830165741649 0.0663409691842476 0.331080523401741
0.00050025208114759 0.100563757393023 0.0967773447199511 0.0234998715746156 0.261866636164175
0.000891074019544145 0.117296753579082 0.111874980990405 0.0335933976978458 0.197393308703965
0.00112556718258208 0.0993744641038993 0.0599345522921467 0.0465063445258889 0.288471206270911
0.00820726070632765 0.183576428973831 0.024986979896405 0.0553240827801912 0.160677544641729
0.00703479489113799 0.175802775565834 0.0217950303687205 0.0502279798562419 0.179069716436155
0.00737871819692696 0.156201059809647 0.0210825416348623 0.0321554931383912 0.180878501450662
0.0075663127273573 0.168321039601531 0.0307438888659787 0.0114257024062543 0.204041236565339
0.0176651516155243 0.151861941263876 0.0138151565495093 0.0165077082266796 0.226895363810243
0.00837922235922214 0.129780729195819 0.0282003040861052 0.0289765962937146 0.109285761883591
0.00250126040573795 0.178628248107267 0.0337363415481829 0.0289484020866665 0.178006733773602
0.00712859215635316 0.182181712298405 0.0197644374772248 0.0499248921304745 0.153862454184228
0.00828542509400696 0.173301655739617 0.027131570985318 0.0180231468555165 0.19675466186235
0.00418961117961107 0.205754946856453 0.0261554614199323 0.0310700161670382 0.157441448229519
0.00265758918109657 0.0407350971120031 0.017634096162989 0.0206170139039444 0.335036704843423
0.00162581926372967 0.106178663285308 0.0456990273896611 0.0253888834468402 0.226706770112048
0.00206353983473381 0.081488213819296 0.0839739221725203 0.115243821309227 0.174140562960604
0.00264195630356071 0.180689689808414 0.101679267208895 0.121129362030524 0.279285835924732
0.000969238407223456 0.0970607480686958 0.0207262972679333 0.50127890421221 0.139010700451371
0.00428340844482624 0.0454850624303806 0.0711277503010581 0.0481345599829183 0.395583854404846
0.000312657550717244 0.0146174956990431 0.0206835479439018 0.162010962250312 0.422861361116505
0.00153202199851449 0.029325089374535 0.0718046145982233 0.072748102735935 0.388545880485841
0.000375189060860693 0.156665965368122 0.0576332136817849 0.428453267406893 0.113554837415459
0.000750378121721385 0.0176808268983002 0.111632734820893 0.245761854286779 0.295762067194313
